t px py theta vx vy omega ax ay alpha 
0.0081 0.1580278673 -0.05184785686 -0.09061530492 -4.680646519 -1.554555458 -8.413761825 -542.8723559 28.64139259 135.1512657
0.00811 0.1579810335 -0.05186340106 -0.09069943616 -4.686121886 -1.554282142 -8.412481187 -552.2556508 26.00571657 120.8890738
0.00812 0.1579341444 -0.05187894265 -0.09078355531 -4.691691617 -1.554035276 -8.411343683 -561.5797518 23.40619794 106.821241
0.00813 0.1578871992 -0.0518944819 -0.09086766378 -4.697353466 -1.553813952 -8.410344411 -570.8447166 20.84253685 92.94618092
0.00814 0.1578401969 -0.05191001906 -0.09095176295 -4.703108496 -1.553618358 -8.409484404 -580.2158806 18.26013198 78.9683536
0.00815 0.1577931365 -0.0519255544 -0.09103585422 -4.708957768 -1.553448682 -8.408764684 -589.5829596 15.69560272 65.08596569
0.00816 0.1577460172 -0.05194108817 -0.09111993898 -4.71490014 -1.55330438 -8.408182329 -598.8357617 13.18514492 51.49496865
0.00817 0.1576988381 -0.05195662063 -0.09120401859 -4.720934468 -1.553184913 -8.407734433 -608.1396336 10.67410652 37.89955244
0.00818 0.1576515981 -0.05197215201 -0.09128809441 -4.727062917 -1.55309083 -8.407423978 -617.4945044 8.162774911 24.30125756
0.00819 0.1576042963 -0.05198768258 -0.0913721678 -4.733284343 -1.553021591 -8.407248052 -626.7901995 5.687268712 10.89562413
0.0082 0.1575569319 -0.05200321258 -0.0914562401 -4.739598706 -1.552977018 -8.40720571 -636.08181 3.229457846 -2.415479706
0.00821 0.1575095039 -0.05201874225 -0.09154031264 -4.746005964 -1.552956935 -8.407296006 -645.3693285 0.7893402878 -15.63205464
0.00822 0.1574620113 -0.05203427185 -0.09162438674 -4.752506077 -1.552961165 -8.407517995 -654.6527475 -1.633085271 -28.75409755
0.00823 0.1574144533 -0.05204980161 -0.09170846371 -4.759099004 -1.55298953 -8.407870732 -663.9320593 -4.037819432 -41.78160149
0.00824 0.1573668289 -0.05206533177 -0.09179254486 -4.765784703 -1.553041855 -8.408353272 -673.2072561 -6.424862096 -54.71455579
0.00825 0.1573191371 -0.05208086257 -0.09187663148 -4.772563133 -1.553117961 -8.408964668 -682.4783298 -8.79421247 -67.55294604
0.00826 0.1572713772 -0.05209639426 -0.09196072486 -4.779434254 -1.553217672 -8.409703975 -691.8003181 -11.16375785 -80.3936107
0.00827 0.157223548 -0.05211192706 -0.09204482627 -4.786399124 -1.553341169 -8.41057218 -701.0630916 -13.49758598 -93.04210868
0.00828 0.1571756487 -0.05212746121 -0.09212893699 -4.7934555 -1.553487558 -8.411564465 -710.2667062 -15.79598563 -105.4999683
0.00829 0.1571276784 -0.05214299694 -0.09221305826 -4.800604443 -1.553657022 -8.412681823 -719.5762324 -18.11235455 -118.056318
0.0083 0.1570796361 -0.05215853448 -0.09229719133 -4.807847009 -1.553849738 -8.413925231 -728.8815577 -20.41085795 -130.5171293
0.00831 0.157031521 -0.05217407406 -0.09238133745 -4.815182058 -1.554065172 -8.41529181 -738.0726635 -22.65608471 -142.690631
0.00832 0.156983332 -0.05218961591 -0.09246549784 -4.822608447 -1.554302794 -8.416778692 -747.3146314 -24.90148365 -154.8662237
0.00833 0.1569350684 -0.05220516024 -0.09254967371 -4.830128335 -1.554563135 -8.418388773 -756.5523826 -27.12905376 -166.9464422
0.00834 0.156886729 -0.05222070729 -0.09263386628 -4.837739479 -1.554845309 -8.420117268 -765.7859548 -29.33900063 -178.9323717
0.00835 0.1568383131 -0.05223625727 -0.09271807674 -4.845444038 -1.555149847 -8.42196706 -775.0702843 -31.54875466 -190.9184156
0.00836 0.1567898197 -0.05225181041 -0.09280230629 -4.853240869 -1.555476217 -8.42393528 -784.2953928 -33.72308744 -202.7137765
0.00837 0.1567412478 -0.05226736692 -0.09288655611 -4.86112993 -1.555824242 -8.426020978 -793.5162694 -35.87966701 -214.4141241
0.00838 0.1566925966 -0.05228292702 -0.09297082737 -4.869111179 -1.556193744 -8.428223204 -802.732904 -38.01848426 -226.0193993
0.00839 0.1566438651 -0.05229849092 -0.09305512123 -4.877184572 -1.556584545 -8.430541008 -811.9452863 -40.13952946 -237.5295396
0.0084 0.1565950525 -0.05231405883 -0.09313943884 -4.885350069 -1.556996467 -8.432973437 -821.153406 -42.24279231 -248.9444795
0.00841 0.1565461577 -0.05232963097 -0.09322378135 -4.893607625 -1.557429334 -8.43551954 -830.4122099 -44.34575258 -260.358885
0.00842 0.1564971798 -0.05234520754 -0.09330814989 -4.901958297 -1.557883315 -8.438180252 -839.6117429 -46.41328453 -271.5825058
0.00843 0.156448118 -0.05236078875 -0.09339254559 -4.910399844 -1.558357533 -8.440950835 -848.8070048 -48.46310615 -282.7112779
0.00844 0.1563989714 -0.05237637481 -0.09347696956 -4.91893442 -1.558852509 -8.443834115 -857.9979372 -50.49499203 -293.7439888
0.00845 0.1563497389 -0.05239196592 -0.0935614229 -4.927559786 -1.559367367 -8.44682536 -867.1296431 -52.49175779 -304.5875255
0.00846 0.1563004197 -0.05240756227 -0.0936459067 -4.936276997 -1.559902277 -8.449925506 -876.366888 -54.50543592 -315.5237388
0.00847 0.1562510129 -0.05242316408 -0.09373042205 -4.945087108 -1.560457407 -8.453135471 -885.5997576 -56.50108396 -326.3633549
0.00848 0.1562015175 -0.05243877154 -0.09381497003 -4.953988976 -1.561032231 -8.456452413 -894.7184327 -58.44418514 -336.9193701
0.00849 0.1561519326 -0.05245438484 -0.09389955171 -4.96298146 -1.561626225 -8.459873502 -903.8876905 -60.38682368 -347.4739106
0.0085 0.1561022574 -0.05247000418 -0.09398416813 -4.972066713 -1.5622399 -8.463401526 -913.1074534 -62.32869048 -358.0253169
0.00851 0.1560524909 -0.05248562975 -0.09406882035 -4.981243593 -1.562872731 -8.467033647 -922.2679199 -64.2353474 -368.3870046
0.00852 0.1560026321 -0.05250126174 -0.09415350942 -4.990512055 -1.563524539 -8.470768904 -931.4239876 -66.12405526 -378.6524718
0.00853 0.1559526801 -0.05251690035 -0.09423823634 -4.999872056 -1.564195145 -8.474606334 -940.5756441 -67.99479682 -388.8216154
0.00854 0.1559026342 -0.05253254576 -0.09432300215 -5.009323552 -1.564884368 -8.478544974 -949.7228771 -69.84755432 -398.8943293
0.00855 0.1558524932 -0.05254819815 -0.09440780784 -5.018866497 -1.565592028 -8.482583858 -958.865674 -71.68230955 -408.8705052
0.00856 0.1558022564 -0.05256385771 -0.09449265442 -5.028500849 -1.566317946 -8.486722021 -968.0040221 -73.4990438 -418.750032
0.00857 0.1557519227 -0.05257952462 -0.09457754287 -5.038226561 -1.567061941 -8.490958496 -977.1379086 -75.29773791 -428.532796
0.00858 0.1557014914 -0.05259519906 -0.09466247418 -5.04804359 -1.567823833 -8.495292313 -986.3221759 -77.09540926 -438.3109964
0.00859 0.1556509614 -0.0526108812 -0.09474744932 -5.057952988 -1.568603781 -8.499724347 -995.4470697 -78.85782969 -447.8991685
0.0086 0.1556003319 -0.05262657124 -0.09483246924 -5.067952515 -1.569400922 -8.504249936 -1004.512644 -80.58527351 -457.2987644
0.00861 0.1555496019 -0.05264226933 -0.09491753489 -5.078043224 -1.570215418 -8.508869957 -1013.68339 -82.32856271 -466.7851766
0.00862 0.1554987705 -0.05265797565 -0.09500264722 -5.088226166 -1.571047424 -8.51358527 -1022.849571 -84.05354798 -476.1733609
0.00863 0.1554478369 -0.05267369038 -0.09508780717 -5.098500198 -1.571896421 -8.518393058 -1031.90155 -85.72650908 -485.2805622
0.00864 0.1553968001 -0.05268941368 -0.09517301564 -5.10886418 -1.572761887 -8.523290519 -1041.003828 -87.39832041 -494.3824526
0.00865 0.1553456592 -0.05270514573 -0.09525827355 -5.119320258 -1.573644318 -8.528280336 -1050.156325 -89.06866353 -503.4773211
0.00866 0.1552944132 -0.05272088667 -0.09534358181 -5.12986729 -1.574543192 -8.533359698 -1059.249421 -90.70389786 -512.3828377
0.00867 0.1552430613 -0.05273663669 -0.0954289413 -5.140505229 -1.575458327 -8.538527625 -1068.337919 -92.32087584 -521.190321
0.00868 0.1551916026 -0.05275239594 -0.09551435292 -5.151234031 -1.576389541 -8.543783136 -1077.421806 -93.91957356 -529.8996316
0.00869 0.1551400362 -0.05276816458 -0.09559981752 -5.162053648 -1.57733665 -8.549125248 -1086.501066 -95.49996674 -538.5106277
0.0087 0.1550883611 -0.05278394278 -0.09568533597 -5.172964035 -1.578299471 -8.554552979 -1095.575686 -97.06203069 -547.0231657
0.00871 0.1550365765 -0.05279973067 -0.09577090912 -5.183965145 -1.579277822 -8.560065342 -1104.645651 -98.60574037 -555.4370995
0.00872 0.1549846814 -0.05281552843 -0.09585653781 -5.195056931 -1.580271517 -8.56566135 -1113.710945 -100.1310703 -563.7522812
0.00873 0.1549326749 -0.0528313362 -0.09594222288 -5.206239346 -1.581280374 -8.571340016 -1122.826318 -101.6546279 -572.058721
0.00874 0.1548805561 -0.05284715414 -0.09602796515 -5.217513439 -1.58230454 -8.577102149 -1131.882197 -103.1429853 -580.1752237
0.00875 0.1548283241 -0.05286298239 -0.09611376544 -5.228876973 -1.583343165 -8.582943153 -1140.878635 -104.5964137 -588.1032253
0.00876 0.1547759781 -0.0528788211 -0.09619962454 -5.240330994 -1.584396399 -8.58886384 -1149.979844 -106.0645149 -596.1116047
0.00877 0.1547235171 -0.05289467041 -0.09628554324 -5.251876552 -1.585464385 -8.594865007 -1159.07627 -107.513941 -604.0195926
0.00878 0.1546709401 -0.05291053048 -0.09637152235 -5.263512502 -1.586546608 -8.600943858 -1168.058457 -108.9117776 -611.6487358
0.00879 0.1546182464 -0.05292640144 -0.09645756262 -5.275237703 -1.587642552 -8.607097612 -1177.090632 -110.3076798 -619.2681969
0.0088 0.1545654349 -0.05294228343 -0.09654366482 -5.287054297 -1.588752691 -8.613328843 -1186.172708 -111.7013202 -626.876216
0.00881 0.1545125048 -0.05295817658 -0.09662982971 -5.29896114 -1.589876508 -8.619634761 -1195.195249 -113.0598656 -634.2947715
0.00882 0.1544594552 -0.05297408105 -0.09671605802 -5.310958184 -1.591013818 -8.626014362 -1204.212966 -114.3997575 -641.6129875
0.00883 0.1544062852 -0.05298999695 -0.09680235049 -5.323045381 -1.592164433 -8.632466644 -1213.225843 -115.7209666 -648.8306953
0.00884 0.1543529938 -0.05300592443 -0.09688870784 -5.335222683 -1.593328167 -8.638990599 -1222.233863 -117.0234635 -655.9477246
0.00885 0.1542995803 -0.0530218636 -0.09697513079 -5.34749004 -1.594504832 -8.64558522 -1231.237009 -118.3072184 -662.9639036
0.00886 0.1542460436 -0.05303781461 -0.09706162003 -5.359847405 -1.595694241 -8.652249498 -1240.235266 -119.5722013 -669.8790586
0.00887 0.1541923829 -0.05305377758 -0.09714817626 -5.372294727 -1.596896206 -8.658982422 -1249.283292 -120.834634 -676.7811394
0.00888 0.1541385972 -0.05306975263 -0.09723480017 -5.384833052 -1.598110862 -8.665784737 -1258.271688 -122.0618445 -683.492987
0.00889 0.1540846858 -0.05308573988 -0.09732149242 -5.397460143 -1.599337373 -8.672651906 -1267.200508 -123.2541034 -690.0160333
0.0089 0.1540306476 -0.05310173946 -0.09740825368 -5.410177044 -1.600575874 -8.679584676 -1276.17904 -124.4436919 -696.525324
0.00891 0.1539764818 -0.05311775148 -0.09749508458 -5.422983706 -1.601826176 -8.68658203 -1285.207249 -125.6304962 -703.0202379
0.00892 0.1539221874 -0.05313377607 -0.09758198579 -5.43588117 -1.603088412 -8.693644694 -1294.175785 -126.7820625 -709.3247798
0.00893 0.1538677637 -0.05314981333 -0.09766895793 -5.448867203 -1.604361747 -8.700768147 -1303.084702 -127.8986612 -715.4403819
0.00894 0.1538132096 -0.05316586339 -0.09775600161 -5.461942846 -1.605646314 -8.707953118 -1312.097869 -129.0284122 -721.628005
0.00895 0.1537585244 -0.05318192635 -0.09784311745 -5.475109141 -1.606942243 -8.715200319 -1321.105954 -130.1389429 -727.7120882
0.00896 0.153703707 -0.05319800232 -0.09793030606 -5.488364946 -1.608249021 -8.722506975 -1330.054349 -131.2143261 -733.6062289
0.00897 0.1536487566 -0.05321409141 -0.09801756803 -5.50171021 -1.609566457 -8.729872057 -1338.997667 -132.2705886 -739.3973347
0.00898 0.1535936723 -0.05323019373 -0.09810490394 -5.515144881 -1.610894361 -8.737294535 -1347.935889 -133.3076973 -745.0852145
0.00899 0.1535384533 -0.05324630937 -0.09819231436 -5.528668909 -1.61223254 -8.744773375 -1356.868998 -134.3256188 -750.6696762
0.009 0.1534830985 -0.05326243846 -0.09827979984 -5.542282242 -1.613580801 -8.752307541 -1365.796976 -135.3243195 -756.1505262
0.00901 0.1534276072 -0.05327858107 -0.09836736094 -5.555984829 -1.614938954 -8.759895997 -1374.719806 -136.3037657 -761.5275699
0.00902 0.1533719784 -0.05329473731 -0.09845499819 -5.569776619 -1.616306804 -8.767537703 -1383.692047 -137.2797617 -766.8865252
0.00903 0.1533162112 -0.05331090728 -0.09854271212 -5.583658651 -1.617684476 -8.775233333 -1392.604491 -138.2204575 -772.0546236
0.00904 0.1532603047 -0.05332709108 -0.09863050326 -5.59762869 -1.619071142 -8.782978409 -1401.457193 -139.1261246 -777.0333021
0.00905 0.1532042582 -0.05334328878 -0.0987183721 -5.611687775 -1.620466926 -8.790773607 -1410.359244 -140.0282104 -781.9931491
0.00906 0.1531480705 -0.05335950049 -0.09880631914 -5.625835855 -1.621871633 -8.79861788 -1419.310608 -140.9265968 -786.9335173
0.00907 0.153091741 -0.05337572629 -0.09889434487 -5.640073968 -1.623285384 -8.806511881 -1428.202128 -141.789655 -791.6828217
0.00908 0.1530352686 -0.05339196627 -0.09898244977 -5.654399878 -1.624707354 -8.814451148 -1437.033856 -142.6176572 -796.2425021
0.00909 0.1529786525 -0.05340822051 -0.09907063429 -5.668814625 -1.626137664 -8.822436336 -1445.969368 -143.4574696 -800.8668172
0.0091 0.1529218919 -0.0534244891 -0.0991588989 -5.683319246 -1.62757643 -8.830468085 -1454.899524 -144.2775465 -805.384624
0.00911 0.1528649857 -0.05344077211 -0.09924724404 -5.697912596 -1.629023141 -8.838543633 -1463.715293 -145.0467899 -809.6271748
0.00912 0.1528079332 -0.05345706963 -0.09933567015 -5.712593532 -1.630477293 -8.846660236 -1472.580263 -145.8121218 -813.8490245
0.00913 0.1527507334 -0.05347338173 -0.09942417764 -5.727364181 -1.631939309 -8.854820212 -1481.494339 -146.5731972 -818.0483142
0.00914 0.1526933854 -0.05348970848 -0.09951276693 -5.742223399 -1.633408683 -8.863020805 -1490.348511 -147.2990026 -822.0567462
0.00915 0.1526358884 -0.05350604997 -0.09960143843 -5.757171132 -1.634885216 -8.871260948 -1499.197272 -148.0050605 -825.9585317
0.00916 0.1525782415 -0.05352240626 -0.09969019252 -5.772207325 -1.63636871 -8.879539576 -1508.040603 -148.6913348 -829.7534609
0.00917 0.1525204438 -0.05353877741 -0.09977902958 -5.787331924 -1.637858968 -8.887855617 -1516.878484 -149.3577888 -833.4413233
0.00918 0.1524624945 -0.0535551635 -0.09986794999 -5.802544874 -1.639355791 -8.896208001 -1525.765368 -150.0197758 -837.1054226
0.00919 0.1524043925 -0.05357156459 -0.09995695411 -5.81784721 -1.640859288 -8.90459732 -1534.592257 -150.6463378 -840.577759
0.0092 0.1523461371 -0.05358798075 -0.1000460423 -5.833236699 -1.642368645 -8.913019159 -1543.359205 -151.2377493 -843.8597854
0.00921 0.1522877273 -0.05360441203 -0.1001352148 -5.848714374 -1.643883969 -8.921474112 -1552.229543 -151.8398596 -847.2003194
0.00922 0.1522291623 -0.05362085849 -0.1002244721 -5.864281269 -1.645405366 -8.929962756 -1561.039847 -152.4065184 -850.3489021
0.00923 0.1521704412 -0.0536373202 -0.1003138144 -5.879935151 -1.646932025 -8.93848069 -1569.79017 -152.9380011 -853.3069906
0.00924 0.1521115632 -0.0536537972 -0.1004032421 -5.895677052 -1.648464051 -8.947028491 -1578.643783 -153.4799007 -856.3220304
0.00925 0.1520525272 -0.05367028954 -0.1004927553 -5.911508006 -1.650001547 -8.95560672 -1587.491747 -154.0015127 -859.2273775
0.00926 0.1519933326 -0.05368679729 -0.1005823545 -5.927426866 -1.651544006 -8.964212631 -1596.225232 -154.4725884 -861.8588269
0.00927 0.1519339783 -0.05370332048 -0.1006720399 -5.94343249 -1.653090924 -8.972843493 -1605.00752 -154.9387778 -864.4641272
0.00928 0.1518744635 -0.05371985917 -0.1007618117 -5.959526996 -1.654642705 -8.9815015 -1613.838517 -155.3997287 -867.0413783
0.00929 0.1518147873 -0.05373641339 -0.1008516703 -5.975709239 -1.656198843 -8.990183911 -1622.609412 -155.8252785 -869.4268353
0.0093 0.1517549488 -0.0537529832 -0.1009416157 -5.991979163 -1.657759135 -8.998889627 -1631.374597 -156.2305232 -871.7024248
0.00931 0.1516949472 -0.05376956863 -0.1010316484 -6.00833671 -1.659323377 -9.007617549 -1640.134052 -156.615425 -873.8679277
0.00932 0.1516347816 -0.05378616972 -0.1011217684 -6.024781823 -1.660891367 -9.016366574 -1648.887755 -156.9799459 -875.9231244
0.00933 0.1515744512 -0.05380278651 -0.101211976 -6.041314444 -1.6624629 -9.025135598 -1657.690057 -157.3390096 -877.9490184
0.00934 0.1515139549 -0.05381941904 -0.1013022714 -6.057935602 -1.66403807 -9.033925136 -1666.432161 -157.6625104 -879.7821699
0.00935 0.151453292 -0.05383606733 -0.1013926548 -6.074643066 -1.665616074 -9.042730832 -1675.114123 -157.9507274 -881.4240556
0.00936 0.1513924616 -0.05385273141 -0.1014831263 -6.091437863 -1.667197008 -9.051553202 -1683.898963 -158.248219 -883.1165819
0.00937 0.1513314628 -0.05386941132 -0.1015736861 -6.108321023 -1.668780961 -9.060392744 -1692.623563 -158.5101194 -884.6161626
0.00938 0.1512702947 -0.05388610708 -0.1016643344 -6.125290313 -1.670367134 -9.069245114 -1701.28798 -158.7367084 -885.9242804
0.00939 0.1512089565 -0.05390281871 -0.1017550713 -6.142346761 -1.671955618 -9.078110812 -1710.055169 -158.9722838 -887.2814434
0.0094 0.1511474473 -0.05391954624 -0.1018458969 -6.159491395 -1.673546501 -9.08699032 -1718.816398 -159.1869985 -888.5255959
0.00941 0.1510857663 -0.05393628969 -0.1019368114 -6.176723067 -1.675139281 -9.095880905 -1727.463044 -159.3514699 -889.497169
0.00942 0.1510239124 -0.05395304907 -0.1020278148 -6.194040634 -1.676733454 -9.104779848 -1736.158079 -159.5100536 -890.4369811
0.00943 0.150961885 -0.05396982441 -0.1021189072 -6.211446207 -1.678329403 -9.113689219 -1744.901403 -159.6623908 -891.3430934
0.00944 0.1508996831 -0.05398661571 -0.1022100888 -6.22893864 -1.679926624 -9.122606288 -1753.584416 -159.7791868 -892.0564074
0.00945 0.1508373058 -0.05400342299 -0.1023013596 -6.246517873 -1.681524909 -9.131529925 -1762.261403 -159.875104 -892.6565269
0.00946 0.1507747523 -0.05402024625 -0.1023927197 -6.264183846 -1.683124048 -9.140458996 -1770.932343 -159.9501041 -893.1432283
0.00947 0.1507120217 -0.05403708551 -0.102484169 -6.281936498 -1.684723833 -9.149392366 -1779.597215 -160.0041485 -893.5162878
0.00948 0.1506491131 -0.05405394077 -0.1025757078 -6.299775768 -1.686324053 -9.158328897 -1788.255997 -160.0371988 -893.7754815
0.00949 0.1505860257 -0.05407081203 -0.1026673358 -6.317701595 -1.687924498 -9.16726745 -1796.908667 -160.0492165 -893.9205855
0.0095 0.1505227586 -0.0540876993 -0.1027590533 -6.335713919 -1.689524958 -9.176206883 -1805.555204 -160.0401633 -893.9513757
0.00951 0.150459311 -0.05410460257 -0.1028508602 -6.353812677 -1.691125223 -9.185146051 -1814.249827 -160.0244377 -893.9460417
0.00952 0.1503956819 -0.05412152185 -0.1029427565 -6.371998892 -1.692725367 -9.194085371 -1822.883995 -159.9729794 -893.7467407
0.00953 0.1503318706 -0.05413845712 -0.1030347421 -6.390270334 -1.694324604 -9.203020561 -1831.511993 -159.9004528 -893.4330852
0.00954 0.1502678761 -0.05415540838 -0.1031268171 -6.408629109 -1.695923296 -9.211953598 -1840.13374 -159.8065829 -893.0035842
0.00955 0.1502036976 -0.05417237562 -0.1032189814 -6.427072986 -1.697520657 -9.220880208 -1848.695061 -159.6772492 -892.3815023
0.00956 0.1501393342 -0.05418935883 -0.1033112349 -6.445602987 -1.699116762 -9.229800797 -1857.358543 -159.5552518 -891.7993213
0.00957 0.150074785 -0.05420635799 -0.1034035776 -6.464220134 -1.700711682 -9.238715757 -1865.961495 -159.3974767 -891.0228399
0.00958 0.1500100493 -0.0542233731 -0.1034960094 -6.482922194 -1.702304632 -9.247620826 -1874.558167 -159.2184422 -890.1308881
0.00959 0.1499451262 -0.05424040412 -0.1035885302 -6.501711274 -1.70389597 -9.256517937 -1883.202663 -159.0320721 -889.1991085
0.0096 0.1498800147 -0.05425745105 -0.10368114 -6.520586224 -1.705485194 -9.265404374 -1891.786613 -158.8100171 -888.0734698
0.00961 0.149814714 -0.05427451386 -0.1037738385 -6.539546983 -1.70707209 -9.274278971 -1900.364187 -158.5664689 -886.8310505
0.00962 0.1497492233 -0.05429159252 -0.1038666257 -6.558593485 -1.708656443 -9.283140559 -1908.935363 -158.3013892 -885.4716269
0.00963 0.1496835417 -0.05430868702 -0.1039595015 -6.577725666 -1.710238037 -9.291987967 -1917.554272 -158.0288206 -884.0714771
0.00964 0.1496176683 -0.05432579732 -0.1040524657 -6.596944546 -1.711816938 -9.300821546 -1926.112547 -157.7204138 -882.4765702
0.00965 0.1495516024 -0.05434292339 -0.1041455181 -6.616247894 -1.713392366 -9.309637065 -1934.610246 -157.3764609 -880.6884525
0.00966 0.1494853429 -0.05436006519 -0.1042386586 -6.635636727 -1.714964386 -9.318434876 -1943.155604 -157.0248749 -878.8587785
0.00967 0.1494188892 -0.0543772227 -0.1043318869 -6.655110982 -1.716532782 -9.3272138 -1951.694452 -156.6515675 -876.9109853
0.00968 0.1493522403 -0.05439439588 -0.104425203 -6.674670592 -1.718097336 -9.335972655 -1960.280884 -156.270431 -874.9205452
0.00969 0.1492853953 -0.05441158468 -0.1045186065 -6.694316575 -1.719658108 -9.344711765 -1968.806606 -155.8534164 -872.7350357
0.0097 0.1492183535 -0.05442878906 -0.1046120974 -6.714046701 -1.721214324 -9.353426918 -1977.325779 -155.4146876 -870.4313876
0.00971 0.1491511139 -0.05444600899 -0.1047056752 -6.733863067 -1.72276632 -9.362119944 -1985.838321 -154.9539653 -868.0080814
0.00972 0.1490836758 -0.05446324441 -0.1047993399 -6.753763443 -1.724313322 -9.370786641 -1994.344269 -154.4714541 -865.4661954
0.00973 0.1490160382 -0.05448049528 -0.1048930911 -6.773749927 -1.725855666 -9.379428819 -2002.897621 -153.9806527 -862.8790898
0.00974 0.1489482004 -0.05449776155 -0.1049869286 -6.793821371 -1.727392854 -9.388043777 -2011.390215 -153.4540569 -860.0972655
0.00975 0.1488801614 -0.05451504316 -0.1050808521 -6.813977707 -1.728924665 -9.396630317 -2019.876118 -152.9054386 -857.1955477
0.00976 0.1488119204 -0.05453234006 -0.1051748613 -6.834218869 -1.73045088 -9.40518724 -2028.355306 -152.3347604 -854.1737164
0.00977 0.1487434765 -0.0545496522 -0.1052689559 -6.854544789 -1.731971278 -9.413713344 -2036.827756 -151.7419853 -851.0315519
0.00978 0.148674829 -0.05456697951 -0.1053631357 -6.874955399 -1.733485637 -9.422207423 -2045.293446 -151.1270761 -847.768835
0.00979 0.148605977 -0.05458432193 -0.1054574002 -6.895450633 -1.734993737 -9.430668271 -2053.752352 -150.4899958 -844.3853468
0.0098 0.1485369196 -0.0546016794 -0.1055517491 -6.916030421 -1.736495354 -9.439094679 -2062.204452 -149.8307076 -840.8808688
0.00981 0.148467656 -0.05461905185 -0.1056461822 -6.936694697 -1.737990268 -9.447485437 -2070.649722 -149.1491747 -837.2551828
0.00982 0.1483981853 -0.05463643922 -0.1057406989 -6.957443391 -1.739478255 -9.455839331 -2079.08814 -148.4453604 -833.5080714
0.00983 0.1483285067 -0.05465384143 -0.105835299 -6.978276435 -1.740959092 -9.464155145 -2087.573686 -147.7327007 -829.7125575
0.00984 0.1482586193 -0.05467125842 -0.1059299821 -6.999194839 -1.742432824 -9.472433123 -2095.998291 -146.9840595 -825.7211154
0.00985 0.1481885223 -0.0546886901 -0.1060247478 -7.020196375 -1.74389869 -9.480669118 -2104.416006 -146.2131505 -821.6082586
0.00986 0.1481182149 -0.0547061364 -0.1061195956 -7.041283134 -1.745357003 -9.488864828 -2112.826745 -145.4196903 -817.372445
0.00987 0.1480476962 -0.05472359725 -0.1062145251 -7.062452885 -1.746807001 -9.497016116 -2121.230548 -144.6038902 -813.0147876
0.00988 0.1479769654 -0.05474107256 -0.106309536 -7.083707719 -1.748248996 -9.505124662 -2129.681293 -143.7787846 -808.6061515
0.00989 0.1479060216 -0.05475856224 -0.1064046277 -7.105046485 -1.749682493 -9.513187782 -2138.071052 -142.9177937 -804.0019995
0.0099 0.1478348641 -0.05477606621 -0.1064997998 -7.126469114 -1.751107268 -9.521204244 -2146.453774 -142.0342309 -799.2746945
0.00991 0.1477634918 -0.05479358439 -0.1065950518 -7.147975535 -1.752523094 -9.529172816 -2154.775495 -141.1148356 -794.352114
0.00992 0.1476919041 -0.05481111668 -0.1066903833 -7.169564598 -1.753929481 -9.537090831 -2163.144113 -140.1861779 -789.3787017
0.00993 0.1476201001 -0.05482866299 -0.1067857937 -7.191238391 -1.755326732 -9.544959925 -2171.559517 -139.2478793 -784.3524031
0.00994 0.1475480789 -0.05484622322 -0.1068812825 -7.212995763 -1.756714354 -9.552777418 -2179.913859 -138.2736728 -779.1303597
0.00995 0.1474758398 -0.05486379728 -0.1069768492 -7.234836642 -1.75809212 -9.56054207 -2188.261048 -137.2767168 -773.7841021
0.00996 0.1474033818 -0.05488138507 -0.1070724934 -7.256760957 -1.759459803 -9.568252637 -2196.601061 -136.2569762 -768.3134198
0.00997 0.1473307041 -0.05489898648 -0.1071682143 -7.278768637 -1.760817175 -9.575907874 -2204.987766 -135.2274531 -762.7890033
0.00998 0.1472578059 -0.05491660142 -0.1072640115 -7.300860686 -1.762164266 -9.583507947 -2213.313317 -134.1618808 -757.0679966
0.00999 0.1471846865 -0.05493422977 -0.1073598845 -7.323034877 -1.763500328 -9.591048774 -2221.631653 -133.0735447 -751.2226119
0.01 0.1471113448 -0.05495187142 -0.1074558325 -7.345293292 -1.764825651 -9.598531928 -2229.457874 -131.8456739 -744.6177521
0.01001 0.1470377802 -0.05496952627 -0.107551855 -7.36762401 -1.766137165 -9.605940713 -2234.153385 -129.8478312 -733.8243344
0.01002 0.1469639922 -0.05498719409 -0.1076479509 -7.389976347 -1.767422576 -9.613208238 -2233.190057 -126.4861061 -715.6112661
0.01003 0.1468899809 -0.05500487457 -0.1077441184 -7.412287813 -1.768666911 -9.620253058 -2226.033894 -121.6493596 -689.3729185
0.01004 0.1468157469 -0.05502256721 -0.1078403548 -7.43449704 -1.769855641 -9.626996109 -2212.743419 -115.3686444 -655.277045
0.01005 0.1467412917 -0.05504027139 -0.1079366567 -7.456542711 -1.770974417 -9.633359306 -2193.969254 -107.8155866 -614.2560819
0.01006 0.1466666171 -0.05505798635 -0.1080330201 -7.478376466 -1.772012129 -9.639282171 -2173.15988 -99.82196216 -570.8337131
0.01007 0.1465917252 -0.05507571129 -0.1081294405 -7.500005947 -1.772971026 -9.644776888 -2153.759991 -92.20482262 -529.4544641
0.01008 0.1465166179 -0.05509344545 -0.1082259139 -7.521451701 -1.773856378 -9.649872075 -2136.360229 -85.09901622 -490.8522483
0.01009 0.146441297 -0.05511118813 -0.1083224364 -7.542733182 -1.774673142 -9.654594658 -2121.012945 -78.51152089 -455.0654142
