t x y 
0.00213 28169.3081953639 -3219.1651286521
0.00214 27941.8357807047 -3197.36601313105
0.00215 27712.9260068039 -3175.36562806591
0.00216 27486.0173303131 -3153.54960103322
0.00217 27261.1009602275 -3131.91724035832
0.00218 27035.917694099 -3110.21417733701
0.00219 26811.6114353184 -3088.56886904984
0.0022 26588.1901662427 -3066.98209344577
0.00221 26365.6603467404 -3045.45443015106
0.00222 26144.0277694527 -3023.98638080826
0.00223 25924.4204065862 -3002.70562332136
0.00224 25704.5967308449 -2981.35833310408
0.00225 25484.5785903862 -2959.94638129013
0.00226 25267.7133966639 -2938.8496631783
0.00227 25051.7669710372 -2917.81483889661
0.00228 24834.5323635465 -2896.59048328974
0.00229 24619.3506818184 -2875.55650157911
0.0023 24406.211308268 -2854.71214893579
0.00231 24192.9142776515 -2833.80643459048
0.00232 23980.5690875284 -2812.9657632594
0.00233 23769.180412138 -2792.19065009239
0.00234 23558.7518653754 -2771.48147248477
0.00235 23350.3792426201 -2750.96394039772
0.00236 23141.8763822478 -2730.38743044574
0.00237 22933.263087999 -2709.75371494807
0.00238 22727.7971634946 -2689.43737520463
0.00239 22523.2999262701 -2669.18828790953
0.0024 22317.619539749 -2648.75820939886
0.00241 22114.0088902851 -2628.52192090538
0.00242 21912.4550423008 -2608.47849603723
0.00243 21710.8115033134 -2588.37988642646
0.00244 21510.1584609891 -2568.35090229173
0.00245 21310.497922663 -2548.39183393603
0.00246 21111.8312955884 -2528.50289617552
0.00247 20914.1615455496 -2508.68454278437
0.00248 20718.5493198214 -2489.06023556851
0.00249 20522.8679578596 -2469.38276770468
0.0025 20327.1357643316 -2449.65387880366
0.00251 20134.5164363106 -2430.24268121761
0.00252 19941.8382486979 -2410.77939819739
0.00253 19743.8763560928 -2390.6522830852
0.00254 19538.6007422136 -2369.62101658715
0.00255 19323.9996548137 -2347.44633751446
0.00256 19100.1735872146 -2324.13585401403
0.00257 18869.2899871565 -2299.94019638572
0.00258 18636.6075034373 -2275.47486202102
0.00259 18407.3127108327 -2251.3498131368
0.0026 18182.4190859671 -2227.68568591053
0.00261 17961.8945009767 -2204.48021064595
0.00262 17745.7118793681 -2181.73168051451
0.00263 17533.8393529634 -2159.43786472705
0.00264 17322.158993005 -2137.11243224652
0.00265 17110.6860992223 -2114.75693719
0.00266 16902.4753679585 -2092.73394090922
0.00267 16695.4742892732 -2070.80055412234
0.00268 16487.6591399744 -2048.71615811619
0.00269 16282.0803854308 -2026.84358242958
0.0027 16077.7095959354 -2005.06088691618
0.00271 15874.5536782621 -1983.36906420657
0.00272 15673.6051662391 -1961.88712596975
0.00273 15471.8547549046 -1940.2555903538
0.00274 15272.3151633176 -1918.83478606319
0.00275 15074.9673225329 -1897.62320400459
0.00276 14877.8178974629 -1876.38217102529
0.00277 14681.8617503363 -1855.23112316821
0.00278 14487.0952133245 -1834.16989614474
0.00279 14293.5166995197 -1813.19864692377
0.0028 14102.1074056299 -1792.4360039857
0.00281 13910.8854959323 -1771.64337802929
0.00282 13719.863741097 -1750.82213347219
0.00283 13531.9766854839 -1730.32740802345
0.00284 13345.2495305145 -1709.9210764284
0.00285 13157.734194636 -1689.36706826251
0.00286 12972.3608472215 -1669.02072976282
0.00287 12789.110025685 -1648.88052808307
0.00288 12605.072748499 -1628.59303194252
0.00289 12423.1576994576 -1608.51216935499
0.0029 12243.3448335122 -1588.63632184816
0.00291 12063.7070896227 -1568.73082892979
0.00292 11885.2046872623 -1548.91302764222
0.00293 11707.8326356718 -1529.18263166946
0.00294 11531.5872006374 -1509.53955148827
0.00295 11356.4628166721 -1489.98341979968
0.00296 11182.4551784623 -1470.51406643305
0.00297 11009.5594788109 -1451.13124734058
0.00298 10837.7708514234 -1431.83471245463
0.00299 10667.0843730542 -1412.62420584268
0.003 10498.4354027707 -1393.61548723334
0.00301 10329.9316911506 -1374.57561657478
0.00302 10162.5194140526 -1355.62146596833
0.00303 9996.18384270688 -1336.75163568571
0.00304 9830.92981857539 -1317.96703141371
0.00305 9667.67293658021 -1299.3817194027
0.00306 9504.55026684649 -1280.76495402986
0.00307 9342.48858883535 -1262.23197823452
0.00308 9181.48211095529 -1243.78242012602
0.00309 9020.60455739095 -1225.3011853912
0.0031 8861.69957819425 -1207.01829834544
0.00311 8704.74724480371 -1188.93213582183
0.00312 8547.90916750503 -1170.8134180928
0.00313 8392.09903616117 -1152.7765428851
0.00314 8237.31220292618 -1134.82132422888
0.00315 8084.45128332804 -1117.06140565792
0.00316 7931.68667886222 -1099.26768030222
0.00317 7779.93234092109 -1081.55502001186
0.00318 7629.1742616513 -1063.92212644411
0.00319 7479.41511612737 -1046.36961169426
0.0032 7330.64090308408 -1028.89617488341
0.00321 7182.85421111232 -1011.50241827206
0.00322 7036.93513203129 -994.300144057413
0.00323 6890.1993762804 -976.95008533071
0.00324 6745.3279758752 -959.79174226879
0.00325 6601.4128910071 -942.710704695574
0.00326 6458.45651610864 -925.70755188344
0.00327 6317.32878617687 -908.893419290494
0.00328 6176.25822583881 -892.043395429951
0.00329 6036.12492893686 -875.269684102468
0.0033 5897.80044287201 -858.683886457097
0.00331 5759.51776631929 -842.061013450392
0.00332 5621.28557136382 -825.402086716108
0.00333 5485.71453129184 -809.041467623897
0.00334 5350.17342101827 -792.642964330163
0.00335 5215.53907743046 -776.319050150997
0.00336 5081.79729272481 -760.068347776839
0.00337 4948.94967436521 -743.891319313585
0.00338 4816.98343495634 -727.78680939584
0.00339 4685.8996777835 -711.755199394224
0.0034 4555.68521386556 -695.795262029809
0.00341 4426.34247633958 -679.907594161896
0.00342 4298.71066612089 -664.201160949923
0.00343 4170.22628961801 -648.344713777403
0.00344 4043.45033246406 -632.669847647614
0.00345 3918.36307559447 -617.174809412392
0.00346 3793.26342487048 -601.639248553381
0.00347 3668.99636967039 -586.173076812442
0.00348 3545.55613871862 -570.775899585675
0.00349 3422.93650842468 -555.447246080811
0.0035 3301.97155694988 -540.296340675398
0.00351 3180.97210987925 -525.103281034943
0.00352 3059.94420125227 -509.868707856771
0.00353 2941.38427597573 -494.919507391932
0.00354 2823.61027951643 -480.036386425616
0.00355 2704.96020425562 -465.001554803212
0.00356 2587.925422576 -450.141799096277
0.00357 2472.48827994055 -435.4556251021
0.00358 2356.99368586317 -420.725840546597
0.00359 2241.44105148163 -405.952343498441
0.0036 2127.47421657508 -391.351905427849
0.00361 2015.07577816076 -376.923046853865
