t x y 
0.00548 -5998.38942484391 1944.43071792029
0.00549 -5964.27637468012 1935.20871127233
0.0055 -5929.39102727266 1925.74316133665
0.00551 -5895.65193365528 1916.60350421182
0.00552 -5862.09362789327 1907.50337095224
0.00553 -5828.23265346069 1898.30008361189
0.00554 -5795.03693109927 1889.27989107725
0.00555 -5762.01919133784 1880.29892090331
0.00556 -5729.16216156618 1871.35379312575
0.00557 -5696.48802273413 1862.4488578996
0.00558 -5663.5299564837 1853.44418660722
0.00559 -5631.20408185633 1844.61643768314
0.0056 -5599.03946670575 1835.82442594739
0.00561 -5566.59066763282 1826.93284082923
0.00562 -5534.78213920204 1818.21958205544
0.00563 -5502.67068655565 1809.40283270799
0.00564 -5471.18045575247 1800.76091004455
0.00565 -5439.86103568023 1792.15662767611
0.00566 -5408.24662793251 1783.45062395303
0.00567 -5377.24562350329 1774.91771955312
0.00568 -5345.95534181684 1766.28398905513
0.00569 -5315.2842170529 1757.8247395416
0.0057 -5284.76099557766 1749.39863105945
0.00571 -5253.94011995156 1740.87024700604
0.00572 -5223.73936339309 1732.51635150416
0.00573 -5193.69276320862 1724.19706354916
0.00574 -5163.79053148695 1715.91044609752
0.00575 -5134.03996739559 1707.65794761898
0.00576 -5103.98799102798 1699.30218650442
0.00577 -5074.09696005351 1690.98259330173
0.00578 -5044.79736986327 1682.83187141924
0.00579 -5015.64481256343 1674.71436010228
0.0058 -4986.63816229407 1666.62983833134
0.00581 -4957.32802148477 1658.44161641711
0.00582 -4928.1733281657 1650.28848813975
0.00583 -4899.59169266533 1642.30061761634
0.00584 -4871.16043309798 1634.34663756547
0.00585 -4842.86959445349 1626.42456669597
0.00586 -4814.70902667793 1618.53238026555
0.00587 -4786.70490439729 1610.67530848972
0.00588 -4758.38567918822 1602.71218351538
0.00589 -4730.19623789683 1594.77904440614
0.0059 -4702.58518495813 1587.01228523145
0.00591 -4675.11749145073 1579.27803716305
0.00592 -4647.78297661844 1571.57426486665
0.00593 -4620.13140467236 1563.76401568534
0.00594 -4593.0622246456 1556.12119440004
0.00595 -4566.1124368796 1548.50588029971
0.00596 -4538.85531309985 1540.7862280665
0.00597 -4512.1744022619 1533.23258514595
0.00598 -4485.17477076392 1525.5721009907
0.00599 -4458.7398487083 1518.07553401243
0.006 -4432.43865001871 1510.60936331516
0.00601 -4405.81912517447 1503.03661626476
0.00602 -4379.84643085073 1495.64416477623
0.00603 -4354.18471211852 1488.31810020364
0.00604 -4328.30509831257 1480.90557336
0.00605 -4302.97568798424 1473.65416714814
0.00606 -4277.75970222505 1466.42915720171
0.00607 -4252.22817999862 1459.09817824387
0.00608 -4227.24034773906 1451.92681744906
0.00609 -4202.37415020819 1444.78371252707
0.0061 -4177.60840032893 1437.66457430782
0.00611 -4152.52424145376 1430.43865757575
0.00612 -4127.55107676209 1423.23902552651
0.00613 -4103.11321039738 1416.197333504
0.00614 -4078.79210836942 1409.18290804709
0.00615 -4054.15128362094 1402.06141117685
0.00616 -4030.0422560094 1395.09735363
0.00617 -4006.02519380528 1388.1553245584
0.00618 -3982.12244151143 1381.24025588751
0.00619 -3958.32022379413 1374.34895450351
0.0062 -3934.19792832197 1367.35066833573
0.00621 -3910.5983319313 1360.50779013186
0.00622 -3887.09774874361 1353.68855707788
0.00623 -3863.27499656011 1346.76169659851
0.00624 -3839.55191729408 1339.85879407221
0.00625 -3816.35620387324 1333.11226427107
0.00626 -3793.24527426282 1326.38646442519
0.00627 -3770.22894061125 1319.68339462408
0.00628 -3746.89998990451 1312.87461496048
0.00629 -3724.08304958567 1306.21927246536
0.0063 -3701.3570681098 1299.58571896396
0.00631 -3678.29721598628 1292.84227423562
0.00632 -3655.75474375435 1286.2531805008
0.00633 -3633.30192497596 1279.68578913715
0.00634 -3610.51326301365 1273.00788639148
0.00635 -3588.25011585555 1266.48620166798
0.00636 -3566.06196783946 1259.98301356651
0.00637 -3543.54957602622 1253.37186028501
0.00638 -3521.54643356057 1246.91340481619
0.00639 -3499.20631066688 1240.34416335517
0.0064 -3477.36259010436 1233.92516481686
0.00641 -3455.60096252894 1227.5261008259
0.00642 -3433.5254327084 1221.02116490117
0.00643 -3411.94116025689 1214.66522921421
0.00644 -3390.42644440989 1208.32681864119
0.00645 -3369.00335800637 1202.01048258428
