t px py theta vx vy omega ax ay alpha 
0.0122 -0.09660438912 2.362435193e-06 0 -9.057255 0 0 137.65 0 0
0.0123 -0.0975092505 2.362435193e-06 0 -9.03824 0 0 242.65 0 0
0.0124 -0.0984116854 2.362435193e-06 0 -9.008726 0 0 347.65 0 0
0.0125 -0.099310644 2.362435193e-06 0 -8.968714 0 0 452.4 0 0
0.0126 -0.1002051885 2.362435193e-06 0 -8.922249 0 0 460.6 0 0
0.0127 -0.1010950978 2.362435193e-06 0 -8.875806 0 0 468.4 0 0
0.0128 -0.1019803233 2.362435193e-06 0 -8.828575 0 0 476.25 0 0
0.0129 -0.1028607864 2.362435193e-06 0 -8.780556 0 0 484.1 0 0
0.013 -0.1037364081 2.362435193e-06 0 -8.731749 0 0 492 0 0
0.0131 -0.1046071098 2.362435193e-06 0 -8.682154 0 0 499.9 0 0
0.0132 -0.1054728126 2.362435193e-06 0 -8.631771 0 0 507.75 0 0
0.0133 -0.1063334377 2.362435193e-06 0 -8.580601 0 0 515.65 0 0
0.0134 -0.1071889063 2.362435193e-06 0 -8.528642 0 0 523.5 0 0
0.0135 -0.1080391398 2.362435193e-06 0 -8.475896 0 0 531.4 0 0
0.0136 -0.1088840591 2.362435193e-06 0 -8.422362 0 0 539.3 0 0
0.0137 -0.1097235857 2.362435193e-06 0 -8.36804 0 0 547.2 0 0
0.0138 -0.1105576407 2.362435193e-06 0 -8.31293 0 0 555 0 0
0.0139 -0.1113861452 2.362435193e-06 0 -8.257032 0 0 562.9 0 0
0.014 -0.1122090207 2.362435193e-06 0 -8.200346 0 0 570.8 0 0
0.0141 -0.1130261881 2.362435193e-06 0 -8.142873 0 0 578.7 0 0
0.0142 -0.1138375688 2.362435193e-06 0 -8.084611 0 0 586.55 0 0
0.0143 -0.1146430839 2.362435193e-06 0 -8.025562 0 0 594.4 0 0
0.0144 -0.1154426548 2.362435193e-06 0 -7.965725 0 0 602.3 0 0
0.0145 -0.1162362025 2.362435193e-06 0 -7.9051 0 0 610.2 0 0
0.0146 -0.1170236484 2.362435193e-06 0 -7.843687 0 0 618.1 0 0
0.0147 -0.1178049135 2.362435193e-06 0 -7.781486 0 0 625.95 0 0
0.0148 -0.1185799192 2.362435193e-06 0 -7.718497 0 0 633.8 0 0
0.0149 -0.1193485866 2.362435193e-06 0 -7.654721 0 0 641.7 0 0
0.015 -0.1201108369 2.362435193e-06 0 -7.590156 0 0 649.5 0 0
0.0151 -0.1208666251 2.362435193e-06 0 -7.52602 0 0 628.3 0 0
0.0152 -0.1216161213 2.362435193e-06 0 -7.464256 0 0 606.95 0 0
0.0153 -0.1223595478 2.362435193e-06 0 -7.404623 0 0 585.7 0 0
0.0154 -0.1230971174 2.362435193e-06 0 -7.34712 0 0 564.4 0 0
0.0155 -0.1238290432 2.362435193e-06 0 -7.291748 0 0 543.05 0 0
0.0156 -0.1245555383 2.362435193e-06 0 -7.238505 0 0 521.75 0 0
0.0157 -0.1252768156 2.362435193e-06 0 -7.187393 0 0 500.45 0 0
0.0158 -0.1259930882 2.362435193e-06 0 -7.13841 0 0 479.15 0 0
0.0159 -0.126704569 2.362435193e-06 0 -7.091558 0 0 457.85 0 0
0.016 -0.1274114711 2.362435193e-06 0 -7.046836 0 0 436.55 0 0
0.0161 -0.1281140075 2.362435193e-06 0 -7.004244 0 0 415.25 0 0
0.0162 -0.1288123913 2.362435193e-06 0 -6.963782 0 0 393.95 0 0
0.0163 -0.1295068353 2.362435193e-06 0 -6.925451 0 0 372.65 0 0
0.0164 -0.1301975528 2.362435193e-06 0 -6.889249 0 0 351.35 0 0
0.0165 -0.1308847565 2.362435193e-06 0 -6.855178 0 0 330.05 0 0
0.0166 -0.1315686597 2.362435193e-06 0 -6.823236 0 0 308.75 0 0
0.0167 -0.1322494752 2.362435193e-06 0 -6.793425 0 0 287.45 0 0
0.0168 -0.1329274161 2.362435193e-06 0 -6.765744 0 0 266.15 0 0
0.0169 -0.1336026954 2.362435193e-06 0 -6.740194 0 0 244.85 0 0
0.017 -0.1342755262 2.362435193e-06 0 -6.716773 0 0 223.55 0 0
