t x y 
0.00368 -11.4813046520223 -295.95733416534
0.00369 -10.8994632892337 -281.915978229167
0.0037 -10.3201364915945 -267.935319177618
0.00371 -9.74327631698345 -254.014199865105
0.00372 -9.16889147522612 -240.152830402958
0.00373 -8.59693751690326 -226.350137929003
0.00374 -8.02745255440675 -212.607042048002
0.00375 -7.46043548304507 -198.923515820767
0.00376 -6.89585883815129 -185.29889645858
0.00377 -6.33801552315591 -171.836781702485
0.00378 -5.77816892262013 -158.326336291384
0.00379 -5.22067433579898 -144.872663765424
0.0038 -4.6655157236828 -131.475376934205
0.00381 -4.1126770838327 -118.134089490864
0.00382 -3.56210901811632 -104.847609284178
0.00383 -3.01386232926885 -91.6171620332785
0.00384 -2.46792140760591 -78.4423709109535
0.00385 -1.92856406226693 -65.4264691027407
0.00386 -1.38706520352342 -52.3589002676148
0.00387 -0.843490528874883 -39.2412498141167
0.00388 -0.31079348432085 -26.3861133122155
0.00389 0.219770050907578 -13.5824753699024
0.0039 0.756771028895769 -0.623499731042762
0.00391 1.28725150533315 12.1781097083639
0.00392 1.81130813416651 24.8246856450227
0.00393 2.34188822987087 37.6286751880928
0.00394 2.86600880916631 50.2767707337031
0.00395 3.38366303464659 62.768807712244
0.00396 3.90361853653431 75.3163677594903
0.00397 4.42150410366972 87.8139643624157
0.00398 4.93726571606019 100.260294161814
0.00399 5.44676195274255 112.555415769286
0.004 5.95851427039172 124.904970301238
0.00401 6.47252656761309 137.309051716327
0.00402 6.98028905323706 149.562300988607
0.00403 7.48603710260707 161.766926873687
0.00404 7.98978528340355 173.923281033391
0.00405 8.48735119137139 185.930433449826
0.00406 8.9873046974438 197.995192847061
0.00407 9.48525159517303 210.011518258794
0.00408 9.98134343547143 221.983066851037
0.00409 10.475564091958 233.909449530375
0.0041 10.9636077015891 245.686757563957
0.00411 11.4540380488997 257.521652196183
0.00412 11.9426561093414 269.312802554202
0.00413 12.4294406801743 281.059697149358
0.00414 12.9144060644481 292.762681246474
0.00415 13.3975303978184 304.421227391663
0.00416 13.8788636969998 316.036542617415
0.00417 14.3584563746214 327.609843507483
0.00418 14.83625006477 339.139721824389
0.00419 15.3123313734736 350.628267494169
0.0042 15.7824407031297 361.972688555138
0.00421 16.2550488463986 373.377401456269
0.00422 16.7301636385721 384.842595147011
0.00423 17.195164143748 396.063702898907
0.00424 17.6585080668657 407.244825205414
0.00425 18.1285154070301 418.586739255058
0.00426 18.5927459834036 429.789240107876
0.00427 19.0511441959846 440.850986498367
0.00428 19.5120913591248 451.974235001813
0.00429 19.9755880940804 463.159000587567
0.0043 20.4332671022309 474.203365210845
0.00431 20.8852959547548 485.1113726876
0.00432 21.3398344213808 496.079933378759
0.00433 21.7928507311659 507.011753211625
0.00434 22.2443202507895 517.906237902478
0.00435 22.6942177397653 528.762778516917
0.00436 23.1426323125495 539.583525482952
0.00437 23.5895003603898 550.366944045571
0.00438 24.0307866566243 561.015657101728
0.00439 24.474733071806 571.728555542125
0.0044 24.921273190932 582.504036673039
0.00441 25.358122603738 593.045656545862
0.00442 25.7935487287483 603.552922380947
0.00443 26.2357978418308 614.224830787548
0.00444 26.6724654412774 624.762040211549
0.00445 27.1036423672326 635.166742927889
0.00446 27.5375631670532 645.637652406632
0.00447 27.9700608660814 656.074212752865
