t px py theta vx vy omega ax ay alpha 
0.00097 -0.04158294215 2.362435193e-06 0 -0.6480076 0 0 -2078.53 0 0
0.00098 -0.04158952602 2.362435193e-06 0 -0.6687653 0 0 -2073.145 0 0
0.00099 -0.0415963172 2.362435193e-06 0 -0.6894705 0 0 -2068.035 0 0
0.001 -0.04160331518 2.362435193e-06 0 -0.710126 0 0 -2063.165 0 0
0.00101 -0.04161051948 2.362435193e-06 0 -0.7307338 0 0 -2058.395 0 0
0.00102 -0.04161792962 2.362435193e-06 0 -0.7512939 0 0 -2053.58 0 0
0.00103 -0.04162554511 2.362435193e-06 0 -0.7718054 0 0 -2048.69 0 0
0.00104 -0.04163336548 2.362435193e-06 0 -0.7922677 0 0 -2043.73 0 0
0.00105 -0.04164139022 2.362435193e-06 0 -0.81268 0 0 -2038.705 0 0
0.00106 -0.04164961882 2.362435193e-06 0 -0.8330418 0 0 -2033.655 0 0
0.00107 -0.0416580508 2.362435193e-06 0 -0.8533531 0 0 -2028.615 0 0
0.00108 -0.04166668564 2.362435193e-06 0 -0.8736141 0 0 -2023.595 0 0
0.00109 -0.04167552283 2.362435193e-06 0 -0.893825 0 0 -2018.595 0 0
0.0011 -0.04168456189 2.362435193e-06 0 -0.913986 0 0 -2013.61 0 0
0.00111 -0.0416938023 2.362435193e-06 0 -0.9340972 0 0 -2008.635 0 0
0.00112 -0.04170324358 2.362435193e-06 0 -0.9541587 0 0 -2003.66 0 0
0.00113 -0.04171288523 2.362435193e-06 0 -0.9741704 0 0 -1998.67 0 0
0.00114 -0.04172272674 2.362435193e-06 0 -0.9941321 0 0 -1993.68 0 0
0.00115 -0.04173276762 2.362435193e-06 0 -1.014044 0 0 -1988.695 0 0
0.00116 -0.04174300737 2.362435193e-06 0 -1.033906 0 0 -1983.7 0 0
0.00117 -0.04175344549 2.362435193e-06 0 -1.053718 0 0 -1978.7 0 0
0.00118 -0.04176408148 2.362435193e-06 0 -1.07348 0 0 -1973.7 0 0
0.00119 -0.04177491484 2.362435193e-06 0 -1.093192 0 0 -1968.7 0 0
0.0012 -0.04178594507 2.362435193e-06 0 -1.112854 0 0 -1963.7 0 0
0.00121 -0.04179717167 2.362435193e-06 0 -1.132466 0 0 -1958.75 0 0
0.00122 -0.04180859414 2.362435193e-06 0 -1.152029 0 0 -1953.75 0 0
0.00123 -0.04182021199 2.362435193e-06 0 -1.171541 0 0 -1948.7 0 0
0.00124 -0.04183202471 2.362435193e-06 0 -1.191003 0 0 -1943.75 0 0
0.00125 -0.04184403181 2.362435193e-06 0 -1.210416 0 0 -1938.8 0 0
0.00126 -0.04185623278 2.362435193e-06 0 -1.229779 0 0 -1933.75 0 0
0.00127 -0.04186862713 2.362435193e-06 0 -1.249091 0 0 -1928.75 0 0
0.00128 -0.04188121436 2.362435193e-06 0 -1.268354 0 0 -1923.8 0 0
0.00129 -0.04189399396 2.362435193e-06 0 -1.287567 0 0 -1918.8 0 0
0.0013 -0.04190696545 2.362435193e-06 0 -1.30673 0 0 -1913.8 0 0
0.00131 -0.04192012831 2.362435193e-06 0 -1.325843 0 0 -1908.8 0 0
0.00132 -0.04193348206 2.362435193e-06 0 -1.344906 0 0 -1903.8 0 0
0.00133 -0.04194702618 2.362435193e-06 0 -1.363919 0 0 -1898.85 0 0
0.00134 -0.04196076019 2.362435193e-06 0 -1.382883 0 0 -1893.85 0 0
0.00135 -0.04197468359 2.362435193e-06 0 -1.401796 0 0 -1888.8 0 0
0.00136 -0.04198879586 2.362435193e-06 0 -1.420659 0 0 -1883.85 0 0
0.00137 -0.04200309652 2.362435193e-06 0 -1.439473 0 0 -1878.9 0 0
0.00138 -0.04201758507 2.362435193e-06 0 -1.458237 0 0 -1873.85 0 0
0.00139 -0.04203226101 2.362435193e-06 0 -1.47695 0 0 -1868.85 0 0
0.0014 -0.04204712383 2.362435193e-06 0 -1.495614 0 0 -1863.9 0 0
0.00141 -0.04206217304 2.362435193e-06 0 -1.514228 0 0 -1858.9 0 0
0.00142 -0.04207740814 2.362435193e-06 0 -1.532792 0 0 -1853.9 0 0
0.00143 -0.04209282863 2.362435193e-06 0 -1.551306 0 0 -1848.9 0 0
0.00144 -0.04210843401 2.362435193e-06 0 -1.56977 0 0 -1843.9 0 0
0.00145 -0.04212422378 2.362435193e-06 0 -1.588184 0 0 -1838.9 0 0
0.00146 -0.04214019744 2.362435193e-06 0 -1.606548 0 0 -1833.95 0 0
0.00147 -0.04215635449 2.362435193e-06 0 -1.624863 0 0 -1828.95 0 0
0.00148 -0.04217269444 2.362435193e-06 0 -1.643127 0 0 -1823.9 0 0
0.00149 -0.04218921678 2.362435193e-06 0 -1.661341 0 0 -1818.95 0 0
0.0015 -0.04220592102 2.362435193e-06 0 -1.679506 0 0 -1814 0 0
0.00151 -0.04222280665 2.362435193e-06 0 -1.697621 0 0 -1808.95 0 0
